,year,country_code,renewable energy share 2000-14,household expenditure 2015,merchandise imports 2000-15,imports of goods and services,industry value added 2000-15,electricity access 2014,urbanization rate,employment ratio,natural resource rents,life expectancy,net migration,women in parliament,internet use
2244,2004 [YR2004],STP,48.9682753216301,,41354000.0,,24831116.132400133,54.9029426574707,57.144,48.3370018005371,3.32862262383349,64.26129268292684,,9.1,13.3228526892178
2245,2005 [YR2005],STP,48.0174369700171,,49733000.0,,25782077.448888592,55.7374534606934,58.01,48.351001739502,2.93248183879003,64.57690243902441,,9.1,13.759484215906
2246,2006 [YR2006],STP,47.4281045578475,,70853000.0,,27437151.504607078,56.5803108215332,58.847,48.4179992675781,2.84984274651492,64.89246341463415,,7.3,14.1820197774712
2247,2007 [YR2007],STP,47.6862927437761,,79091000.0,,28212266.73616908,57.4344787597656,59.655,51.5999984741211,3.69644361405939,65.188,-5599.0,1.8,14.5904831987414
2248,2008 [YR2008],STP,46.0375608429006,,114045000.0,,29859858.63151382,58.2991485595703,60.434,49.1459999084473,3.51915539118359,65.45053658536587,,7.3,15.48
2249,2009 [YR2009],STP,45.4083882261416,,103283000.0,,32691713.14624933,56.9,61.185,50.1640014648438,3.51097841503851,65.67260975609757,,7.3,16.41
2250,2010 [YR2010],STP,43.7595496677953,,112152000.0,,34338909.41797853,60.052978515625,61.907,51.132999420166,3.01216130009387,65.85468292682927,,18.2,18.75
2251,2011 [YR2011],STP,43.2151403088971,,133712000.0,,35834595.22669414,60.9386444091797,62.6,51.3730010986328,2.89797984252829,66.00378048780489,,18.2,20.1612
2252,2012 [YR2012],STP,41.4522185776816,,131326000.0,,36603244.033883415,57.9,63.265,51.992000579834,3.05913925208244,66.1339024390244,-5599.0,18.2,21.5724
2253,2013 [YR2013],STP,41.5996138896496,,152094000.0,,39733177.71209026,62.7187271118164,63.902,52.1790008544922,2.62129840765588,66.25951219512196,,18.2,23.0
2254,2014 [YR2014],STP,41.5996138896496,,169715000.0,,41128182.06880739,68.6,64.511,52.2820014953613,2.3119208945173,66.38460975609757,,18.2,24.41
2255,2015 [YR2015],STP,,,149673000.0,,40667897.935787715,,65.092,52.3240013122559,3.10862489118404,66.51370731707318,,18.2,25.822248798856
2256,2000 [YR2000],SAU,0.0091177796194455,4045.1408529071637,30238000000.0,24.761180698874576,258888049613.8995,,79.848,49.101001739502,39.7229210341469,72.52621951219513,,,2.21069180908888
2257,2001 [YR2001],SAU,0.0104607692407391,4001.8163697086716,31223000000.0,23.926906384578785,251369834545.0146,,80.077,48.6660003662109,31.7372192713794,72.71663414634146,,,4.6810531658103
2258,2002 [YR2002],SAU,0.00955045171515103,3979.811790327489,32293300000.0,23.643987457318048,237082024080.1783,,80.304,48.148998260498,30.0334630429412,72.87146341463416,945000.0,,6.38470501955932
2259,2003 [YR2003],SAU,0.00914147717343215,4039.4021631807354,41704266667.0,23.977030197590093,274103125082.39752,,80.53,48.0979995727539,36.120409891972,72.99460975609756,,0.0,8.00158289090878
2260,2004 [YR2004],SAU,0.0087210600367016,4188.204857689967,47375733333.0,24.097505573116294,295349077337.77594,100.0,80.754,48.1139984130859,41.7541944860051,73.09346341463416,,0.0,10.2345329969583
2261,2005 [YR2005],SAU,0.00830727491944548,4478.96337430463,59458700000.0,24.903332951458882,309611352413.1753,100.0,80.979,48.185001373291,51.7809185067718,73.177,,0.0,12.7050359882849
2262,2006 [YR2006],SAU,0.00875745864670483,4835.075671024422,69799700000.0,30.11269643235416,311013164903.8471,100.0,81.204,48.0289993286133,51.8741763853968,73.25817073170732,,0.0,19.4595543513634
2263,2007 [YR2007],SAU,0.00798537185617706,5321.491297238372,90214040000.0,34.92587695748149,307252489044.8921,100.0,81.427,48.2669982910156,48.6432594792825,73.34507317073171,815000.0,0.0,30.0
2264,2008 [YR2008],SAU,0.00725628453263807,5810.870339619916,115133874000.0,33.99112884111638,323254029944.4843,100.0,81.649,48.5410003662109,55.9055784003274,73.44575609756099,,0.0,36.0
2265,2009 [YR2009],SAU,0.00704921482224646,6157.8567632615905,95552181000.0,37.76972090904515,300756710385.45575,100.0,81.867,48.326000213623,35.5380997686827,73.56426829268294,,0.0,38.0
2266,2010 [YR2010],SAU,0.00625490792223358,6217.210470947006,106862965000.0,32.98003763169706,308389600000.0,100.0,82.084,49.1710014343262,42.254709564031,73.70160975609757,,0.0,41.0
2267,2011 [YR2011],SAU,0.00684122090524335,6142.40422428107,131586400000.0,29.494280550682255,345266431887.65717,100.0,82.298,49.8730010986328,49.9852906943658,73.85485365853658,,0.0,47.5
2268,2012 [YR2012],SAU,0.00645540782034294,6659.158679330886,155592800000.0,29.240963231046287,362303513286.4085,100.0,82.51,50.8530006408691,47.6096851138718,74.0160243902439,850000.0,0.0,54.0
2269,2013 [YR2013],SAU,0.00637447764699275,6676.3031685710575,168155200000.0,30.791091475597387,363109380649.91437,100.0,82.719,51.4029998779297,44.2346619433598,74.17763414634146,,19.9,60.5
2270,2014 [YR2014],SAU,0.00600874301900143,6894.154181418889,173833600000.0,33.76517948966304,374456590461.92694,100.0,82.926,51.4560012817383,40.1088201116315,74.33721951219513,,19.9,64.713657369019
2271,2015 [YR2015],SAU,,7178.302921631092,174675467000.0,38.7538247589024,393344030648.8887,,83.13,51.7019996643066,23.3739170356471,74.49334146341464,,19.9,69.6162358014004
2272,2000 [YR2000],SEN,47.5152501777654,660.1348846330505,1519000000.0,37.216790601124764,1841560360.7629716,36.8105659484863,40.345,52.8089981079102,3.1093373537548,57.76580487804879,,12.1,0.403967485868965
2273,2001 [YR2001],SEN,45.827881916623,676.181468462191,1730000000.0,37.76429289730701,1933689557.9560392,38.4674987792969,40.49,52.1679992675781,2.85253071443844,58.13556097560976,,16.7,0.983794058848003
2274,2002 [YR2002],SEN,44.4838959245932,687.6517871218874,1958000000.0,38.96523971526823,2044698505.856817,36.8,40.636,53.0369987487793,3.06893773617046,58.596170731707325,-151131.0,19.2,1.00645453672323
2275,2003 [YR2003],SEN,44.7176960130106,703.5747207126586,2390910000.0,38.73645728488226,2130574040.7002609,41.7635307312012,40.782,50.5859985351563,3.44352695933179,59.12768292682927,,19.2,2.10143642986685
2276,2004 [YR2004],SEN,40.7981248289784,717.0446004957884,2839133000.0,39.76871928688943,2258585372.073111,36.8,40.943,49.306999206543,2.44980126951139,59.71851219512196,,19.2,4.38602398008563
2277,2005 [YR2005],SEN,41.2286588318563,733.7086653595429,3497701000.0,42.424182436994414,2314245595.208678,47.1,41.119,48.1660003662109,2.42558699223608,60.3619268292683,,19.2,4.78668408310535
2278,2006 [YR2006],SEN,44.2047873945737,747.6678626856396,3670993000.0,43.09744941264176,2326242978.3162704,49.9,41.311,46.2729988098145,2.42529772068215,61.05407317073172,,19.2,5.61173865217952
2279,2007 [YR2007],SEN,40.6305999632397,763.72749708683,4871392000.0,47.845218751079145,2479233655.8436503,48.3924789428711,41.518,47.7809982299805,2.87068459346754,61.78417073170732,-166051.0,22.0,6.89
2280,2008 [YR2008],SEN,40.4667617985679,784.9267114953566,6527603000.0,52.4706692216691,2452875163.5105915,50.0739860534668,41.74,48.3230018615723,4.33445951647683,62.535073170731714,,22.0,7.12
2281,2009 [YR2009],SEN,51.9585632651899,792.6495202673689,4712899000.0,41.29363697256214,2539475817.2294607,53.5,41.977,48.8660011291504,4.23090619829705,63.28678048780488,,22.7,7.5
2282,2010 [YR2010],SEN,50.2604672416202,786.7667254406897,4782240000.0,40.30248648105708,2637162621.4122453,53.4614944458008,42.23,50.2900009155273,4.16200653838546,64.01443902439026,,22.7,8.0
2283,2011 [YR2011],SEN,48.6553613499587,773.8991945440555,5908917000.0,44.73493082391672,2803532280.896592,56.5,42.497,50.6240005493164,5.04934852749656,64.69536585365853,,22.7,9.8
2284,2012 [YR2012],SEN,50.3697476791213,774.3048669766521,6434216000.0,48.97930499028502,2904617508.070017,56.870002746582,42.781,50.7330017089844,6.34670846036715,65.3188780487805,-99996.0,42.7,10.8
2285,2013 [YR2013],SEN,43.5938321708002,768.7088836789161,6552182262.0,49.29641565204736,3021409832.2426767,57.0,43.079,50.8810005187988,5.0335801593556,65.87875609756098,,42.7,13.1
2286,2014 [YR2014],SEN,43.297169647721,784.7163261551744,6502674171.0,47.28428322755781,3180710314.56742,61.0,43.393,50.9809989929199,4.54408457099492,66.37258536585367,,43.3,17.7
2287,2015 [YR2015],SEN,,800.2473208430634,5595354746.0,46.10926033411156,3407660915.353267,,43.721,51.4809989929199,5.78852434486356,66.80441463414634,,42.7,21.690264133037
2288,2000 [YR2000],SRB,23.5864772219712,2402.5555782634465,,14.317078354359477,8129049812.875263,99.0725708007813,53.188,48.0309982299805,2.02632286545749,71.5829268292683,,,
2289,2001 [YR2001],SRB,21.155500890523,2558.1444846533554,,37.743763386405256,7377342275.52429,99.4749298095703,53.456,47.8549995422363,1.56974774711469,72.23414634146341,,,
2290,2002 [YR2002],SRB,19.0803363685393,2760.2800969298987,,38.72534402006826,7456980608.242237,100.0,53.724,47.2299995422363,0.733216210937872,72.28536585365855,-276331.0,,
2291,2003 [YR2003],SRB,16.2622980969338,2919.543766691278,,39.55059172567532,7996804277.430918,99.9341583251953,53.992,46.3819999694824,0.60993289836131,72.43658536585367,,,
2292,2004 [YR2004],SRB,14.8653723048696,3254.092379488972,10753244000.0,50.63329852212431,8445584589.515613,99.9896240234375,54.259,44.5009994506836,1.94586141727884,72.6829268292683,,,23.5
2293,2005 [YR2005],SRB,16.3717468564103,3462.5673301835955,,47.139201558184816,8477346263.744888,99.9994964599609,54.526,42.7999992370605,1.42534576231813,72.83414634146342,,,26.3
2294,2006 [YR2006],SRB,15.6866847631482,3711.79185977106,13172330000.0,50.599341250850706,8925946462.64131,100.0,54.793,42.3199996948242,1.60873862533487,73.38536585365854,,12.0,27.2
2295,2007 [YR2007],SRB,14.2934055082875,3966.2270014495703,19164000000.0,52.66337379306971,9434493476.68628,100.0,55.06,44.0200004577637,1.58520279721807,73.63170731707318,-38215.0,20.4,33.15
2296,2008 [YR2008],SRB,15.5663400459225,4221.745923479726,24331000000.0,54.13892140560218,9850355530.568428,100.0,55.11,46.3009986877441,2.88029377567328,73.88536585365853,,21.6,35.6
2297,2009 [YR2009],SRB,20.8223576647179,4229.171225889603,16047433000.0,42.7447423820137,9331571654.815649,100.0,55.159,43.5289993286133,1.21112702970956,73.98536585365855,,21.6,38.1
2298,2010 [YR2010],SRB,20.5950870245369,4223.2554353974065,16734509000.0,47.92145644273092,9343869526.006414,100.0,55.208,40.875,2.28231842611919,74.33658536585367,,21.6,40.9
2299,2011 [YR2011],SRB,17.5507586769033,4297.022758906949,19861908000.0,49.3735288607413,9695754088.891006,100.0,55.258,38.9039993286133,2.94436184707668,74.53658536585367,,22.0,42.2
2300,2012 [YR2012],SRB,19.6057348947034,4231.4244665390215,18924891000.0,53.59663557849627,9929555159.020647,100.0,55.307,38.7109985351563,2.18467137342866,74.83658536585368,-99999.0,33.2,48.1
2301,2013 [YR2013],SRB,20.2282692291581,4228.485576149406,20542500000.0,51.909303350626516,10346645842.151375,100.0,55.373,40.2700004577637,1.48702266505562,75.18536585365854,,33.2,53.450364175
2302,2014 [YR2014],SRB,23.4292912343855,4192.250668502404,20608585000.0,54.22296235846379,9679916993.550663,100.0,55.455,41.7789993286133,1.33537903779628,75.33658536585367,,34.0,62.0750804639377
2303,2015 [YR2015],SRB,,4232.955641882368,18211200000.0,56.426365012724965,9974763569.277323,,55.553,42.3660011291504,1.2190097009647,75.48780487804879,,34.0,65.3170254003801
2304,2000 [YR2000],SYC,0.571808231194913,,342000000.0,81.90446873309992,115380565.37633032,93.8484878540039,50.12,,0.10669197533674,,,23.5,7.39562918315276
2305,2001 [YR2001],SYC,0.505600600786255,,476000000.0,103.60001097423796,114445918.69357477,94.2354507446289,50.28,,0.0995963406686331,,,23.5,11.0151029300174
2306,2002 [YR2002],SYC,0.560987319092399,,420434000.0,85.38436322729174,120883322.5106346,96.1,50.454,,0.103564634896705,72.95365853658538,2513.0,29.4,14.3041708309972
2307,2003 [YR2003],SYC,0.525150048697511,,412338000.0,86.5176212840763,106941707.55720136,94.9915542602539,50.641,,0.118654334106205,71.02926829268294,,29.4,14.5925043169492
2308,2004 [YR2004],SYC,0.402888851155578,,496634000.0,81.56322707674411,110509620.86135581,95.3684768676758,50.841,,0.0658136759944535,72.60975609756099,,29.4,24.2721392249906
2309,2005 [YR2005],SYC,0.376164955368446,,674896000.0,100.0070978275089,128644255.30505504,95.7498626708984,51.055,,0.0891506885227263,72.13170731707318,,29.4,25.4132681462836
2310,2006 [YR2006],SYC,0.354018936492118,,757440000.0,100.53026708601504,137911259.22524583,99.0,51.282,,0.102662799538802,72.21707317073172,,29.4,34.95197117065
2311,2007 [YR2007],SYC,0.425478783758522,,859172000.0,91.81306814900375,147032084.09542468,96.5406341552734,51.522,,0.107701100591467,73.19268292682928,-1111.0,23.5,38.38
2312,2008 [YR2008],SYC,0.383361291768693,,1086543000.0,112.1266808789767,142448365.66950125,96.9521713256836,51.775,,0.178606458766312,73.16341463414635,,23.5,40.44
2313,2009 [YR2009],SYC,0.505036066831612,,794003000.0,117.02875227607731,131491643.35182357,97.3724594116211,52.041,,0.161350767294539,73.03414634146344,,23.5,
2314,2010 [YR2010],SYC,0.625464047907652,5432.34242921242,984300000.0,108.08182315249893,135969406.18836907,97.0,52.319,,0.147076426024177,73.19756097560976,,23.5,41.0
2315,2011 [YR2011],SYC,0.935294977596934,,1049200000.0,111.38796756592906,156702624.54804286,98.2322845458984,52.611,,0.14987629351038,72.72439024390245,,43.8,43.16400446
2316,2012 [YR2012],SYC,0.627833672382424,,1070500000.0,109.42873906330416,186171630.7068512,98.6683197021484,52.915,,0.152209804856873,74.2268292682927,-1551.0,43.8,47.076
2317,2013 [YR2013],SYC,1.27217950654427,,1082342000.0,92.84503496914488,149584495.0513189,98.0,53.231,,0.120439588637214,73.11951219512196,,43.8,50.4
2318,2014 [YR2014],SYC,1.034024864767,,1141814000.0,98.19419456240004,147705876.26173913,99.5441818237305,53.559,,0.117364679719229,73.22926829268293,,43.8,54.26
2319,2015 [YR2015],SYC,,,991130000.0,,,,53.887,,0.118316741649275,73.22926829268293,,43.8,58.118697567706
2320,2000 [YR2000],SLE,89.2841566626723,208.20548205478838,149000000.0,39.3951193404254,117571524.85292378,16.4569797515869,35.626,62.5830001831055,14.2544467277015,38.69014634146342,,8.8,0.118254245682183
2321,2001 [YR2001],SLE,87.1728790471014,258.17536856899073,182000000.0,27.865267168095613,106331339.73900789,16.1971111297607,35.867,62.6049995422363,8.12280001867846,39.645487804878044,,8.8,0.160264445493032
2322,2002 [YR2002],SLE,87.1252038903724,303.81068119498764,264284000.0,30.181607047414705,139516029.70280346,15.9299983978271,36.109,62.3059997558594,8.52191070319619,40.64290243902439,500000.0,,0.176198956814076
2323,2003 [YR2003],SLE,85.6877370783048,310.3818502656917,303404000.0,32.31974434862004,175023038.1338718,15.6595392227173,36.352,62.1959991455078,13.0138541160431,41.64912195121952,,14.5,0.190173281668183
2324,2004 [YR2004],SLE,85.7401554793616,308.41954915965266,286464000.0,29.469903189861473,194929384.75143346,16.8,36.596,63.5499992370605,11.2435351300824,42.639195121951225,,14.5,0.203007680592588
2325,2005 [YR2005],SLE,87.2507719985623,302.3723974080462,344687000.0,29.70727245979232,196737956.7364042,15.1241798400879,36.84,63.7179985046387,9.94111949352419,43.60307317073171,,14.5,0.215391610340129
2326,2006 [YR2006],SLE,83.3856329861457,295.97911525448654,389000000.0,25.047410975109607,208278638.58521768,14.8670768737793,37.096,63.8870010375977,9.16282784429869,44.54807317073171,,14.5,0.227669467190838
2327,2007 [YR2007],SLE,85.5640233359432,315.45385117970034,444668000.0,24.69180554446149,212863356.15778318,14.6212816238403,37.364,64.0690002441406,11.9319407570255,45.488365853658536,60000.0,13.2,0.239834698546233
2328,2008 [YR2008],SLE,85.2745915071711,334.10112858048166,534139000.0,25.694284872837386,190802394.37600523,12.1,37.645,64.2519989013672,11.4808170441035,46.42763414634147,,13.2,0.25
2329,2009 [YR2009],SLE,85.38656760974,358.7034597443194,520304000.0,27.531888031791684,178590190.21009028,14.1594381332397,37.937,64.370002746582,12.0866072820895,47.350219512195125,,13.2,0.26
2330,2010 [YR2010],SLE,84.175089491646,304.17157729693247,770037000.0,33.974105044965306,200605769.27983606,13.9398908615112,38.241,64.4700012207031,10.3114337656825,48.2289512195122,,13.2,0.58
2331,2011 [YR2011],SLE,80.3459806067674,396.7434092053279,1716558000.0,64.45025366384309,220994896.51434663,14.2,38.557,64.3300018310547,12.1528335226965,49.03473170731708,,12.9,0.9
2332,2012 [YR2012],SLE,78.4297593515348,415.72185899223655,1603531000.0,60.368791798789886,502644307.2208716,13.5147953033447,38.885,64.5070037841797,23.6318680273159,49.74909756097561,-21000.0,12.4,1.3
2333,2013 [YR2013],SLE,75.224771984182,526.4795409622398,1779943000.0,58.82604393891875,992611550.0509274,13.5,39.226,64.6760025024414,34.6004016342414,50.363121951219526,,12.4,1.7
2334,2014 [YR2014],SLE,73.0542945764021,436.9149686159771,1568191731.75294,52.425755880067214,1126952102.5129335,13.0969915390015,39.578,64.8290023803711,25.2149477737321,50.87878048780488,,12.1,2.1
2335,2015 [YR2015],SLE,,416.77670709386206,1530320509.75296,47.44006536449325,255269028.6883429,,39.942,64.7870025634766,23.4686784600185,51.30817073170732,,12.4,2.5
2336,2000 [YR2000],SGP,0.325118907702571,14340.12325559381,134545000000.0,176.8896431798772,36340594059.405945,100.0,100.0,62.9580001831055,0.000326852725562804,77.95121951219514,,4.3,36.0
2337,2001 [YR2001],SGP,0.595906845829412,14888.289543887073,116000000000.0,168.26980117406504,33117491749.174923,100.0,100.0,62.4080009460449,0.000404671834128472,78.25121951219512,,11.8,41.6704251756041
2338,2002 [YR2002],SGP,0.576907972739497,15482.389724143457,116441000000.0,168.32112514190925,34678547854.78548,100.0,100.0,60.3160018920898,0.000436804120266552,78.55121951219512,435595.0,11.8,47.0
2339,2003 [YR2003],SGP,0.575479914131877,15826.925813610867,136218000000.0,177.66465202093784,35204327099.37661,100.0,100.0,60.1440010070801,0.000597659431066247,79.0390243902439,,16.0,53.8379432881911
2340,2004 [YR2004],SGP,0.525078997653487,16414.091913159646,173599000000.0,190.06080263624895,39003447011.367805,100.0,100.0,60.1660003662109,0.000559764056049346,79.49024390243902,,16.0,62.0
2341,2005 [YR2005],SGP,0.535101747058453,16579.66364663156,200047000000.0,196.42120203325257,42219581958.19582,100.0,100.0,61.2879981994629,0.000312088871159306,79.99024390243903,,16.0,61.0
2342,2006 [YR2006],SGP,0.518118673810944,16591.245915659034,238710000000.0,200.28530670470755,46922845617.895134,100.0,100.0,63.1269989013672,0.000325449500678757,80.14146341463415,,21.2,59.0
2343,2007 [YR2007],SGP,0.503977613527501,16892.811531466734,263155000000.0,183.98210800524092,50235863586.35865,100.0,100.0,63.7709999084473,0.000397276028434784,80.44146341463416,449245.0,24.5,69.9
2344,2008 [YR2008],SGP,0.531735660895648,16576.635202039477,319780000000.0,210.409316259554,49681554822.14889,100.0,100.0,64.0189971923828,0.000625198977602372,80.79024390243903,,24.5,69.0
2345,2009 [YR2009],SGP,0.478419237242556,15902.214967573991,245785000000.0,168.76398030429718,49333773377.337746,100.0,100.0,63.8059997558594,0.000582798084402091,81.24146341463415,,23.4,69.0
2346,2010 [YR2010],SGP,0.475165134085681,16543.838082560393,310791000000.0,173.6970744919285,61775064173.08399,100.0,100.0,65.1169967651367,0.00045970964203152,81.54146341463417,,23.4,71.0
2347,2011 [YR2011],SGP,0.469261528391269,16880.121539274645,365770000000.0,176.30536940824868,66102090209.020905,100.0,100.0,65.504997253418,0.000521827195132441,81.7439024390244,,22.2,71.0
2348,2012 [YR2012],SGP,0.4951998915078,17087.05265067719,379723000000.0,173.77287120893254,67593179317.93181,100.0,100.0,66.0989990234375,0.000434979755521341,81.99512195121952,397936.0,24.2,72.0
2349,2013 [YR2013],SGP,0.555974850544937,17375.063218719464,373016000000.0,171.80121818099204,68913898056.47234,100.0,100.0,65.6259994506836,0.000361747526783517,82.24634146341465,,24.2,80.90205685
2350,2014 [YR2014],SGP,0.621625222852765,17558.386971578206,366247300000.0,168.86804557947195,71248478181.15146,100.0,100.0,65.4970016479492,0.000491821819684861,82.49512195121953,,25.3,79.0292358633435
2351,2015 [YR2015],SGP,,18147.86664596534,296745400000.0,152.0117295757916,69058305830.58305,,100.0,66.0210037231445,0.000451827786103792,82.59512195121953,,23.9,82.103
2352,2000 [YR2000],SVK,3.72808871052741,6263.7263953732045,12759818783.0,56.633711045809974,14411857163.368597,100.0,56.233,48.5849990844727,0.388187949930518,73.05121951219513,,14.0,9.42680320061637
2353,2001 [YR2001],SVK,6.00100161813159,6590.882967442548,14760182466.0,65.82085571051437,14624612708.02412,100.0,56.163,48.7999992370605,0.355737878616072,73.40243902439026,,14.0,12.5283218484637
2354,2002 [YR2002],SVK,5.48104961799294,6971.87554765833,16563846866.0,64.7137426172568,16032420279.214014,100.0,56.013,48.8699989318848,0.252770759724193,73.60487804878049,1199.0,17.3,40.14
2355,2003 [YR2003],SVK,5.34686740366809,7181.227095901348,22522546846.0,64.09014889403156,17401235469.98681,100.0,55.863,50.0579986572266,0.259524826356378,73.60487804878049,,19.3,43.04
2356,2004 [YR2004],SVK,6.24730118466136,7542.098056625389,29861579545.0,71.44934700319145,19656951497.902096,100.0,55.713,48.9720001220703,0.301916964644478,73.95853658536586,,16.7,52.89
2357,2005 [YR2005],SVK,6.30646521527877,7982.254311333833,34649340897.0423,76.63377069707619,20779581346.318604,100.0,55.563,49.8219985961914,0.333292147641058,73.90487804878049,,16.7,55.19
2358,2006 [YR2006],SVK,6.56761691381508,8459.631601838633,44985541427.1352,85.00446033706639,24616821754.806236,100.0,55.412,51.1389999389648,0.30582898671954,74.2048780487805,,20.0,56.08
2359,2007 [YR2007],SVK,8.23217561776874,9092.419296464177,60616474409.21,84.39509085261396,27485305272.63149,100.0,55.261,52.1570014953613,0.335197056832455,74.20731707317074,9597.0,19.3,61.8
2360,2008 [YR2008],SVK,7.62942981137536,9633.144180165627,73911585319.6996,82.8755934138106,29640820643.883068,100.0,55.111,53.6629981994629,0.393945349409401,74.7048780487805,,19.3,66.05
2361,2009 [YR2009],SVK,9.99914107225025,9571.750593640962,55649663018.6068,69.09227598474243,25594031122.348545,100.0,54.96,51.7729988098145,0.267695649213043,74.90975609756099,,18.0,70.0
2362,2010 [YR2010],SVK,10.2797361273914,9603.999794146703,65026073154.5568,77.78780202011066,28630766874.24967,100.0,54.685,50.4879989624023,0.331711644728117,75.11219512195122,,15.3,75.71
2363,2011 [YR2011],SVK,10.3575666582433,9536.867904869576,79842298887.888,85.9608390279638,29904557259.133865,100.0,54.41,50.898998260498,0.353734159628389,75.95853658536586,,16.0,74.4399971746757
2364,2012 [YR2012],SVK,10.4725845914876,9482.293395330387,77398279200.0,87.76375496463287,30402877258.504005,100.0,54.163,51.0460014343262,0.326725018059475,76.10975609756099,1199.0,18.7,76.7099901181121
2365,2013 [YR2013],SVK,10.6783817362194,9397.169112290165,81734594250.0,89.58596302301879,29121896573.246708,100.0,53.945,51.0060005187988,0.294635031363332,76.41219512195123,,18.7,77.8826
2366,2014 [YR2014],SVK,12.1410516934948,9516.533780634873,81953039400.0,88.23626686303685,32092339583.413597,100.0,53.757,51.7099990844727,0.293791624547663,76.81219512195123,,18.7,79.98
2367,2015 [YR2015],SVK,,9712.690281565772,73412064600.0,91.06319798660004,34553631451.00696,,53.598,52.6889991760254,0.288164071898363,77.21219512195124,,18.7,77.6347057236807
2368,2000 [YR2000],SVN,15.8647651818152,10511.393608271022,10147188931.0,53.67351932855053,10061504126.316277,100.0,50.752,53.4129981994629,0.166044606833309,75.41219512195123,,,15.1102595640388
2369,2001 [YR2001],SVN,14.9918231499688,10747.325563668926,10160110655.0,52.7897741872799,10309570151.400465,100.0,50.78,54.2509994506836,0.206869084663194,75.75853658536586,,12.2,30.1759104700854
2370,2002 [YR2002],SVN,14.096087024898,11000.917893676464,10944439864.0,51.169576112813566,10799438865.872684,100.0,50.777,54.0309982299805,0.137872331293638,76.00731707317074,14998.0,12.2,27.8388854180687
2371,2003 [YR2003],SVN,14.1837286737695,11373.099935553899,13844662650.0,51.21261652535257,11307285582.79923,100.0,50.685,52.9370002746582,0.147638948145421,76.85853658536585,,12.2,31.8547930120441
2372,2004 [YR2004],SVN,15.4105515733166,11703.736415001847,17758527687.0,56.4108727726323,11778991670.047922,100.0,50.593,55.5279998779297,0.242667350647825,77.20731707317073,,12.2,40.81
2373,2005 [YR2005],SVN,14.5662524117264,11940.356268039146,20336661982.2795,60.21753989887391,12226174581.621836,100.0,50.501,55.351001739502,0.190968680021737,77.61219512195122,,12.2,46.81
2374,2006 [YR2006],SVN,14.4143728594434,12050.214937702049,24140915538.49,64.74322832772496,13277379675.978504,100.0,50.409,55.757999420166,0.213442032835535,78.08658536585367,,12.2,54.01
2375,2007 [YR2007],SVN,14.0899768721097,12746.561912283149,31559043422.18,68.89490439612315,14590032515.24064,100.0,50.317,56.8870010375977,0.228330276552328,78.56097560975611,49624.0,12.2,56.74
2376,2008 [YR2008],SVN,13.8523303185271,13030.306462593953,37034251339.3612,68.03551904433036,14871859576.5821,100.0,50.224,56.8870010375977,0.389851357966271,78.7658536585366,,13.3,58.0
2377,2009 [YR2009],SVN,18.8962568036718,13028.80625199349,26507144110.3656,55.37385863120725,12777832200.022293,100.0,50.133,55.9550018310547,0.198329778819513,78.97073170731707,,14.4,64.0
2378,2010 [YR2010],SVN,19.6078263630652,13134.742857032214,30093508875.519,62.853215412194395,12801875139.389225,100.0,50.04,54.9630012512207,0.276108866727978,79.4219512195122,,14.4,70.0
2379,2011 [YR2011],SVN,18.5627147194277,13104.416257006616,35531479328.016,68.53834617626043,12774102753.195877,100.0,49.948,53.3499984741211,0.352304948911835,79.97073170731709,,32.2,67.3399948092396
2380,2012 [YR2012],SVN,19.8405089777989,12752.741121728031,32034689280.0,69.04746895882761,12319493661.2532,100.0,49.856,52.6609992980957,0.24691556755085,80.12439024390244,4324.0,32.2,68.3499745287825
2381,2013 [YR2013],SVN,22.1417326134004,12220.103942101628,33373293660.0,69.57095298117216,12116964924.921673,100.0,49.764,51.6829986572266,0.201099829271382,80.3219512195122,,32.2,72.6756
2382,2014 [YR2014],SVN,22.6778944212989,12451.635059089287,33944636350.0,68.93823729097986,12760498927.393278,100.0,49.695,52.1640014648438,0.263707413767544,81.0780487804878,,35.6,71.59
2383,2015 [YR2015],SVN,,12499.024612910272,29831570300.0,68.81852705980249,12889817585.49791,,49.65,52.3339996337891,0.262606812599327,81.0780487804878,,36.7,73.0987
2384,2000 [YR2000],SLB,66.312372406456,,92000000.0,38.632463192123566,,9.52214050292969,15.813,45.4990005493164,4.91143246853758,62.836731707317085,,2.0,0.481296806114395
2385,2001 [YR2001],SLB,66.5548811294072,,90000000.0,35.890587359918015,,11.33030128479,16.201,45.8619995117188,5.60813690371207,63.465609756097564,,,0.468551963584141
2386,2002 [YR2002],SLB,66.495835853768,,67000000.0,30.479579354048898,,13.1312170028687,16.597,46.148998260498,7.12810376012906,64.06236585365855,-4898.0,0.0,0.501919843401009
2387,2003 [YR2003],SLB,65.2092922428323,,93846740.0,31.675675675675674,,14.9287872314453,17.001,46.4080009460449,12.0352966566075,64.61409756097561,,0.0,0.555609881855115
2388,2004 [YR2004],SLB,65.7520841228566,,121412000.0,42.367146317139195,,16.7269115447998,17.413,46.5209999084473,9.25066698021885,65.1128780487805,,0.0,0.64967267325146
2389,2005 [YR2005],SLB,67.0843822220802,,185026672.845325,54.6058330926942,,18.5294857025146,17.832,46.6290016174316,11.9689639120145,65.55348780487806,,0.0,0.844307572805697
